x,y,theta,v
2.4983,5.27914,-4.22505,0.322268
2.49077,5.29335,-4.22505,0.321619
2.48325,5.30753,-4.22505,0.320972
2.47575,5.32168,-4.22505,0.320326
2.46827,5.3358,-4.22505,0.319682
2.4608,5.3499,-4.22505,0.319039
2.45334,5.36397,-4.22505,0.318397
2.4459,5.378,-4.22505,0.317756
2.43848,5.39201,-4.22505,0.317117
2.43107,5.406,-4.22505,0.316479
2.42367,5.41995,-4.22505,0.315842
2.41629,5.43387,-4.22505,0.315206
2.40893,5.44777,-4.22505,0.314572
2.40158,5.46164,-4.22505,0.313939
2.39424,5.47548,-4.22505,0.313307
2.38692,5.4893,-4.22505,0.312677
2.37961,5.50308,-4.22505,0.312048
2.37232,5.51684,-4.22505,0.31142
2.36505,5.53057,-4.22505,0.310793
2.35778,5.54427,-4.22505,0.310168
2.35054,5.55795,-4.22505,0.309544
2.3433,5.5716,-4.22505,0.308921
2.33609,5.58522,-4.22505,0.308299
2.32888,5.59881,-4.22505,0.307679
2.32169,5.61238,-4.22505,0.30706
2.31452,5.62592,-4.22505,0.306442
2.30736,5.63943,-4.22505,0.305825
2.30021,5.65291,-4.22505,0.30521
2.29308,5.66637,-4.22505,0.304596
2.28596,5.6798,-4.22505,0.303983
2.27886,5.6932,-4.22505,0.303371
2.27177,5.70658,-4.22505,0.302761
2.26469,5.71992,-4.22505,0.302152
2.25763,5.73325,-4.22505,0.301544
2.25059,5.74654,-4.22505,0.300937
2.24356,5.75981,-4.22505,0.300331
2.23654,5.77305,-4.22505,0.299727
2.22954,5.78627,-4.22505,0.299124
2.22255,5.79946,-4.22505,0.298522
2.21557,5.81262,-4.22505,0.297921
2.20861,5.82575,-4.22505,0.297322
2.20166,5.83886,-4.22505,0.296724
2.19473,5.85194,-4.22505,0.296127
2.18781,5.865,-4.22505,0.295531
2.1809,5.87803,-4.22505,0.294936
2.17401,5.89103,-4.22505,0.294343
2.16713,5.90401,-4.22505,0.29375
2.16027,5.91696,-4.22505,0.293159
2.15342,5.92989,-4.22505,0.292569
2.14658,5.94279,-4.22505,0.291981
2.13976,5.95566,-4.22505,0.291393
2.13295,5.96851,-4.22505,0.290807
2.12616,5.98133,-4.22505,0.290222
2.11938,5.99413,-4.22505,0.289638
2.11261,6.0069,-4.22505,0.289055
2.10585,6.01964,-4.22505,0.288473
2.09911,6.03236,-4.22505,0.287893
2.09239,6.04505,-4.22505,0.287313
2.08567,6.05772,-4.22505,0.286735
2.07897,6.07036,-4.22505,0.286158
2.07229,6.08298,-4.22505,0.285583
2.06561,6.09557,-4.22505,0.285008
2.05895,6.10814,-4.22505,0.284434
2.05231,6.12068,-4.22505,0.283862
2.04567,6.13319,-4.22505,0.283291
2.03905,6.14569,-4.22505,0.282721
2.03245,6.15815,-4.22505,0.282152
2.02586,6.17059,-4.22505,0.281584
2.01928,6.18301,-4.22505,0.281018
2.01271,6.1954,-4.22505,0.280452
2.00616,6.20776,-4.22505,0.279888
1.99962,6.2201,-4.22505,0.279325
1.99309,6.23242,-4.22505,0.278763
1.98658,6.24471,-4.22505,0.278202
1.98007,6.25697,-4.22505,0.277642
1.97359,6.26921,-4.22505,0.277083
1.96711,6.28143,-4.22505,0.276526
1.96065,6.29362,-4.22505,0.275969
1.9542,6.30579,-4.22505,0.275414
1.94777,6.31793,-4.22505,0.27486
1.94134,6.33005,-4.22505,0.274307
1.93494,6.34215,-4.22505,0.273755
1.92854,6.35422,-4.22505,0.273204
1.92215,6.36626,-4.22505,0.272654
1.91578,6.37828,-4.22505,0.272106
1.90943,6.39028,-4.22505,0.271558
1.90308,6.40225,-4.22505,0.271012
1.89675,6.4142,-4.22505,0.270466
1.89043,6.42613,-4.22505,0.269922
1.88412,6.43803,-4.22505,0.269379
1.87783,6.44991,-4.22505,0.268837
1.87154,6.46176,-4.22505,0.268296
1.86527,6.47359,-4.22505,0.267756
1.85902,6.48539,-4.22505,0.267217
1.85277,6.49718,-4.22505,0.26668
1.84654,6.50893,-4.22505,0.266143
1.84032,6.52067,-4.22505,0.265608
1.83412,6.53238,-4.22505,0.265073
1.82792,6.54407,-4.22505,0.26454
1.82174,6.55573,-4.22505,0.264008
1.81557,6.56737,-4.22505,0.263476
1.80942,6.57899,-4.22505,0.262946
1.80327,6.59058,-4.22505,0.262417
1.79714,6.60215,-4.22505,0.261889
1.79102,6.6137,-4.22505,0.261362
1.78491,6.62522,-4.22505,0.260836
1.77882,6.63672,-4.22505,0.260311
1.77274,6.6482,-4.22505,0.259788
1.76667,6.65965,-4.22505,0.259265
1.76061,6.67108,-4.22505,0.258743
1.75456,6.68249,-4.22505,0.258222
1.74853,6.69388,-4.22505,0.257703
1.74251,6.70524,-4.22505,0.257184
1.7365,6.71658,-4.22505,0.256667
1.7305,6.72789,-4.22505,0.25615
1.72452,6.73919,-4.22505,0.255635
1.71854,6.75046,-4.22505,0.255121
1.71258,6.76171,-4.22505,0.254607
1.70663,6.77293,-4.22505,0.254095
1.70069,6.78414,-4.22505,0.253584
1.69477,6.79532,-4.22505,0.253073
1.68886,6.80647,-4.22505,0.252564
1.68295,6.81761,-4.22505,0.252056
1.67706,6.82872,-4.22505,0.251549
1.67119,6.83981,-4.22505,0.251043
1.66532,6.85088,-4.22505,0.250537
1.65947,6.86193,-4.22505,0.250033
1.65362,6.87295,-4.22505,0.24953
1.64779,6.88396,-4.22505,0.249028
1.64197,6.89494,-4.22505,0.248527
1.63617,6.90589,-4.22505,0.248027
1.63037,6.91683,-4.22505,0.247528
1.62459,6.92774,-4.22505,0.24703
1.61882,6.93863,-4.22505,0.246533
1.61305,6.9495,-4.22505,0.246037
1.60731,6.96035,-4.22505,0.245542
1.60157,6.97118,-4.22505,0.245048
1.59584,6.98198,-4.22505,0.244554
1.59013,6.99276,-4.22505,0.244062
1.58442,7.00352,-4.22505,0.243571
1.57873,7.01426,-4.22505,0.243081
1.57305,7.02498,-4.22505,0.242592
1.56739,7.03568,-4.22505,0.242104
1.56173,7.04635,-4.22505,0.241617
1.55609,7.05699,-4.22505,0.240721
1.55049,7.06756,-4.22504,0.239327
1.54493,7.07805,-4.22503,0.237563
1.53941,7.08846,-4.22502,0.235529
1.53395,7.09877,-4.22502,0.233296
1.52854,7.10897,-4.22501,0.230921
1.52319,7.11906,-4.225,0.228448
1.5179,7.12904,-4.225,0.225907
1.51267,7.13891,-4.225,0.223324
1.5075,7.14866,-4.225,0.220716
1.5024,7.15829,-4.225,0.218098
1.49735,7.16781,-4.225,0.21548
1.49237,7.17722,-4.225,0.21287
1.48744,7.18651,-4.22501,0.210274
1.48258,7.19568,-4.22501,0.207696
1.47778,7.20474,-4.22501,0.20514
1.47303,7.2137,-4.22502,0.202607
1.46835,7.22254,-4.22502,0.200099
1.46372,7.23127,-4.22503,0.197619
1.45915,7.23989,-4.22503,0.195165
1.45464,7.2484,-4.22503,0.192739
1.45018,7.25681,-4.22504,0.190342
1.44578,7.26512,-4.22504,0.187973
1.44143,7.27332,-4.22504,0.185632
1.43714,7.28142,-4.22505,0.18332
1.4329,7.28941,-4.22505,0.181035
1.42872,7.29731,-4.22505,0.178779
1.42458,7.30511,-4.22505,0.17655
1.4205,7.31281,-4.22505,0.174349
1.41647,7.32042,-4.22506,0.172175
1.41249,7.32793,-4.22506,0.170029
1.40856,7.33535,-4.22506,0.167908
1.40467,7.34268,-4.22506,0.165814
1.40084,7.34991,-4.22506,0.163746
1.39705,7.35706,-4.22506,0.161704
1.39332,7.36411,-4.22506,0.159688
1.38962,7.37108,-4.22506,0.157696
1.38598,7.37796,-4.22506,0.155729
1.38238,7.38475,-4.22507,0.153787
1.37882,7.39146,-4.22507,0.151869
1.37531,7.39809,-4.22507,0.149975
1.37184,7.40463,-4.22507,0.148104
1.36842,7.41109,-4.22507,0.146257
1.36504,7.41747,-4.22507,0.144433
1.3617,7.42377,-4.22507,0.142631
1.3584,7.43,-4.22507,0.140852
1.35514,7.43614,-4.22507,0.139096
1.35193,7.44221,-4.22507,0.137361
1.34875,7.4482,-4.22507,0.135648
1.34561,7.45412,-4.22507,0.133956
1.34252,7.45997,-4.22507,0.132285
1.33946,7.46574,-4.22507,0.130635
1.33644,7.47144,-4.22507,0.129006
1.33345,7.47706,-4.22507,0.127397
1.33051,7.48262,-4.22507,0.125808
1.3276,7.48811,-4.22507,0.124239
1.32473,7.49353,-4.22507,0.122689
1.32189,7.49888,-4.22507,0.121159
1.31909,7.50417,-4.22507,0.119648
1.31632,7.50939,-4.22507,0.118155
1.31359,7.51455,-4.22507,0.116682
1.31089,7.51964,-4.22507,0.115226
1.30823,7.52466,-4.22507,0.113789
1.3056,7.52963,-4.22507,0.11237
1.303,7.53453,-4.22507,0.110968
1.30044,7.53937,-4.22507,0.109584
1.2979,7.54415,-4.22507,0.108217
1.2954,7.54887,-4.22507,0.106868
1.29293,7.55354,-4.22507,0.105535
1.29049,7.55814,-4.22507,0.104218
1.28808,7.56269,-4.22507,0.102919
1.2857,7.56718,-4.22507,0.101635
1.28335,7.57161,-4.22507,0.100367
1.28103,7.57599,-4.22507,0.0991155
1.27874,7.58032,-4.22507,0.0978792
1.27647,7.58459,-4.22507,0.0966584
1.27424,7.5888,-4.22507,0.0954528
1.27203,7.59297,-4.22507,0.0942623
1.26985,7.59708,-4.22507,0.0930866
1.2677,7.60114,-4.22507,0.0919256
1.26558,7.60515,-4.22507,0.090779
1.26348,7.60911,-4.22507,0.0896468
1.2614,7.61302,-4.22507,0.0885287
1.25936,7.61689,-4.22507,0.0874245
1.25734,7.6207,-4.22507,0.0863341
1.25534,7.62447,-4.22507,0.0852573
1.25337,7.62819,-4.22507,0.0841939
1.25142,7.63186,-4.22507,0.0831438
1.2495,7.63549,-4.22507,0.0821067
1.2476,7.63907,-4.22507,0.0810827
1.24573,7.64261,-4.22507,0.0800713
1.24387,7.6461,-4.22507,0.0790727
1.24205,7.64955,-4.22507,0.0780864
1.24024,7.65296,-4.22507,0.0771125
1.23846,7.65632,-4.22507,0.0761507
1.2367,7.65964,-4.22507,0.0752009
1.23496,7.66292,-4.22507,0.0742629
1.23324,7.66616,-4.22507,0.0733367
1.23155,7.66936,-4.22507,0.072422
1.22987,7.67252,-4.22507,0.0715187
1.22822,7.67564,-4.22507,0.0706267
1.22659,7.67872,-4.22507,0.0697458
1.22497,7.68177,-4.22507,0.0688759
1.22338,7.68477,-4.22507,0.0680168
1.22181,7.68774,-4.22507,0.0671685
1.22025,7.69067,-4.22507,0.0663307
1.21872,7.69356,-4.22507,0.0655034
1.21721,7.69642,-4.22507,0.0646864
1.21571,7.69924,-4.22507,0.0638796
1.21423,7.70203,-4.22507,0.0630828
1.21278,7.70478,-4.22507,0.062296
1.21133,7.7075,-4.22507,0.061519
1.20991,7.71019,-4.22507,0.0607517
1.20851,7.71284,-4.22507,0.059994
1.20712,7.71545,-4.22507,0.0592457
1.20575,7.71804,-4.22507,0.0585068
1.2044,7.72059,-4.22507,0.057777
1.20306,7.72311,-4.22507,0.0570564
1.20174,7.7256,-4.22507,0.0563448
1.20044,7.72806,-4.22507,0.055642
1.19915,7.73049,-4.22507,0.054948
1.19788,7.73288,-4.22507,0.0542627
1.19663,7.73525,-4.22507,0.0535859
1.19539,7.73759,-4.22507,0.0529175
1.19417,7.7399,-4.22507,0.0522575
1.19296,7.74218,-4.22507,0.0516057
1.19176,7.74443,-4.22507,0.050962
1.19059,7.74665,-4.22507,0.0503264
1.18942,7.74885,-4.22507,0.0496987
1.18827,7.75102,-4.22507,0.0490788
1.18714,7.75316,-4.22507,0.0484667
1.18602,7.75527,-4.22507,0.0478622
1.18491,7.75736,-4.22507,0.0472652
1.18382,7.75942,-4.22507,0.0466757
1.18274,7.76146,-4.22507,0.0460935
1.18167,7.76347,-4.22507,0.0455186
1.18062,7.76546,-4.22507,0.0449509
1.17958,7.76742,-4.22507,0.0443903
1.17856,7.76935,-4.22507,0.0438366
1.17754,7.77127,-4.22507,0.0432898
1.17654,7.77315,-4.22507,0.0427499
1.17555,7.77502,-4.22507,0.0422167
1.17458,7.77686,-4.22507,0.0416901
1.17361,7.77868,-4.22507,0.0411702
1.17266,7.78048,-4.22507,0.0406567
1.17172,7.78225,-4.22507,0.0401496
1.17079,7.784,-4.22507,0.0396488
1.16988,7.78573,-4.22507,0.0391543
1.16897,7.78744,-4.22507,0.0386659
1.16808,7.78913,-4.22507,0.0381837
1.16719,7.79079,-4.22507,0.0377074
1.16632,7.79244,-4.22507,0.0372371
1.16546,7.79406,-4.22507,0.0367727
1.16461,7.79567,-4.22507,0.036314
1.16377,7.79725,-4.22507,0.0358611
1.16294,7.79882,-4.22507,0.0354138
1.16212,7.80036,-4.22507,0.0349721
1.16132,7.80189,-4.22507,0.0345359
1.16052,7.80339,-4.22507,0.0341051
1.15973,7.80488,-4.22507,0.0336798
1.15895,7.80635,-4.22507,0.0332597
1.15818,7.8078,-4.22507,0.0328449
1.15742,7.80924,-4.22507,0.0324352
1.15667,7.81065,-4.22507,0.0320307
1.15593,7.81205,-4.22507,0.0316311
1.1552,7.81343,-4.22507,0.0312366
1.15448,7.81479,-4.22507,0.030847
1.15376,7.81614,-4.22507,0.0304623
1.15306,7.81747,-4.22507,0.0300823
1.15236,7.81878,-4.22507,0.0297071
1.15168,7.82007,-4.22507,0.0293366
1.151,7.82135,-4.22507,0.0289707
1.15033,7.82262,-4.22507,0.0286094
1.14967,7.82387,-4.22507,0.0282525
1.14901,7.8251,-4.22507,0.0279001
1.14837,7.82632,-4.22507,0.0275522
1.14773,7.82752,-4.22507,0.0272085
1.1471,7.82871,-4.22507,0.0268692
1.14648,7.82988,-4.22507,0.026534
1.14587,7.83103,-4.22507,0.0262031
1.14526,7.83218,-4.22507,0.0258763
1.14466,7.83331,-4.22507,0.0255535
1.14407,7.83442,-4.22507,0.0252348
1.14349,7.83552,-4.22507,0.0249201
1.15085,7.83352,-6.54919,0.152508
1.15752,7.84394,-5.28169,0.247576
1.17344,7.84486,-6.22582,0.318904
1.19022,7.85299,-5.83215,0.372871
1.21083,7.85407,-6.23078,0.412867
1.23283,7.85683,-6.15813,0.443318
1.25603,7.85476,-6.37238,0.465974
1.28004,7.85219,-6.38982,0.482925
1.30411,7.8463,-6.52303,0.495491
1.32833,7.83923,-6.56719,0.504756
1.35213,7.82986,-6.65845,0.511526
1.37566,7.81921,-6.70796,0.516406
1.39856,7.80693,-6.77531,0.519859
1.42098,7.79353,-6.82202,0.52223
1.44272,7.77894,-6.87428,0.523783
1.46388,7.76343,-6.91551,0.524714
1.4844,7.74704,-6.95732,0.525176
1.50433,7.72993,-6.99262,0.52528
1.52365,7.71216,-7.02665,0.525112
1.54243,7.69384,-7.05643,0.524738
1.56067,7.67501,-7.08439,0.524207
1.57841,7.65576,-7.10933,0.523556
1.59568,7.63614,-7.13242,0.522814
1.61251,7.61619,-7.15323,0.522003
1.62892,7.59595,-7.17234,0.52114
1.64496,7.57547,-7.18966,0.520236
1.66064,7.55478,-7.20551,0.519302
1.676,7.5339,-7.21992,0.518345
1.69105,7.51286,-7.23307,0.517371
1.70581,7.49168,-7.24504,0.516384
1.72032,7.47038,-7.25597,0.515387
1.73459,7.44899,-7.26591,0.514383
1.74864,7.4275,-7.27498,0.513375
1.76248,7.40594,-7.28325,0.512362
1.77613,7.38432,-7.29078,0.511348
1.7896,7.36266,-7.29764,0.510332
1.80291,7.34095,-7.3039,0.509316
1.81608,7.31921,-7.3096,0.508299
1.8291,7.29744,-7.3148,0.507283
1.84199,7.27566,-7.31954,0.506268
1.85477,7.25386,-7.32385,0.505253
1.86743,7.23206,-7.32779,0.50424
1.87999,7.21026,-7.33137,0.503228
1.89245,7.18846,-7.33464,0.502218
1.90482,7.16666,-7.33762,0.501209
1.91711,7.14488,-7.34034,0.500202
1.92932,7.12311,-7.34281,0.499197
1.94146,7.10136,-7.34507,0.498194
1.95353,7.07962,-7.34712,0.497192
1.96553,7.05791,-7.34899,0.496192
1.97747,7.03622,-7.3507,0.495194
1.98936,7.01456,-7.35226,0.494198
2.00118,6.99292,-7.35368,0.493204
2.01296,6.97131,-7.35497,0.492212
2.02469,6.94973,-7.35615,0.491222
2.03637,6.92818,-7.35722,0.490234
2.04801,6.90666,-7.3582,0.489247
2.0596,6.88518,-7.35909,0.488263
2.07116,6.86373,-7.3599,0.487281
2.08267,6.84231,-7.36065,0.4863
2.09415,6.82093,-7.36132,0.485322
2.10559,6.79959,-7.36194,0.484345
2.117,6.77828,-7.3625,0.483371
2.12837,6.75701,-7.36301,0.482398
2.13971,6.73578,-7.36348,0.481428
2.15102,6.71458,-7.3639,0.480459
2.16229,6.69343,-7.36429,0.479492
2.17354,6.67231,-7.36464,0.478527
2.18476,6.65123,-7.36496,0.477565
2.19594,6.63019,-7.36526,0.476604
2.20711,6.60919,-7.36552,0.475645
2.21824,6.58822,-7.36577,0.474688
2.22934,6.5673,-7.36599,0.473732
2.24042,6.54642,-7.36619,0.472779
2.25148,6.52558,-7.36638,0.471828
2.2625,6.50478,-7.36654,0.470878
2.2735,6.48402,-7.3667,0.469931
2.28448,6.46329,-7.36684,0.468985
2.29543,6.44261,-7.36696,0.468042
2.30636,6.42197,-7.36708,0.4671
2.31726,6.40137,-7.36719,0.46616
2.32814,6.38081,-7.36728,0.465222
2.339,6.36029,-7.36737,0.464286
2.34983,6.33981,-7.36745,0.463352
2.36064,6.31937,-7.36752,0.462419
2.37143,6.29898,-7.36759,0.461489
2.38219,6.27862,-7.36765,0.46056
2.39293,6.2583,-7.36771,0.459634
2.40365,6.23802,-7.36776,0.458709
2.41434,6.21779,-7.3678,0.457786
2.42501,6.19759,-7.36785,0.456865
2.43566,6.17743,-7.36788,0.455945
2.44629,6.15732,-7.36792,0.455028
2.4569,6.13724,-7.36795,0.454112
2.46748,6.1172,-7.36798,0.453199
2.47805,6.09721,-7.36801,0.452287
2.48859,6.07725,-7.36803,0.451376
2.49911,6.05734,-7.36806,0.450468
2.5096,6.03746,-7.36808,0.449561
2.52008,6.01762,-7.3681,0.448655
2.53053,5.99783,-7.36813,0.447751
2.54097,5.97807,-7.36815,0.446849
2.55138,5.95835,-7.36817,0.445949
2.56177,5.93867,-7.36819,0.445051
2.57214,5.91903,-7.36821,0.444155
2.58248,5.89944,-7.36823,0.44326
2.59281,5.87988,-7.36824,0.442367
2.60311,5.86035,-7.36826,0.441476
2.6134,5.84087,-7.36827,0.440587
2.62366,5.82143,-7.36829,0.4397
2.6339,5.80203,-7.3683,0.438814
2.64413,5.78266,-7.36831,0.43793
2.65433,5.76334,-7.36832,0.437049
2.66451,5.74405,-7.36833,0.436169
2.67466,5.7248,-7.36834,0.43529
2.6848,5.70559,-7.36835,0.434414
2.69492,5.68642,-7.36836,0.433539
2.70502,5.66729,-7.36837,0.432667
2.7151,5.6482,-7.36838,0.431796
2.72515,5.62914,-7.36838,0.430926
2.73519,5.61012,-7.36839,0.430059
2.7452,5.59114,-7.3684,0.429193
2.7552,5.5722,-7.3684,0.42833
2.76517,5.5533,-7.36841,0.427468
2.77513,5.53444,-7.36841,0.426607
2.78506,5.51561,-7.36842,0.425749
2.79498,5.49682,-7.36842,0.424892
2.80487,5.47807,-7.36842,0.424037
2.81475,5.45936,-7.36843,0.423184
2.8246,5.44068,-7.36843,0.422332
2.83444,5.42204,-7.36843,0.421482
2.84425,5.40344,-7.36844,0.420634
2.85405,5.38488,-7.36844,0.419788
2.86383,5.36635,-7.36844,0.418943
2.87358,5.34786,-7.36843,0.4181
2.88332,5.32941,-7.36843,0.417259
2.89304,5.311,-7.36842,0.416419
2.90273,5.29262,-7.36842,0.415581
2.91241,5.27428,-7.36841,0.414745
2.92207,5.25598,-7.3684,0.413911
2.93171,5.23771,-7.36839,0.413078
2.94133,5.21948,-7.36838,0.412247
2.95093,5.20129,-7.36837,0.411417
2.96052,5.18313,-7.36836,0.410589
2.97008,5.16501,-7.36835,0.409763
2.97962,5.14693,-7.36833,0.408939
2.98915,5.12888,-7.36832,0.408116
2.99865,5.11087,-7.36831,0.407295
3.00814,5.0929,-7.3683,0.406476
3.01761,5.07496,-7.36829,0.405658
3.02706,5.05706,-7.36828,0.404843
3.03649,5.0392,-7.36827,0.404028
3.0459,5.02137,-7.36826,0.403216
3.0553,5.00357,-7.36825,0.402405
3.06467,4.98582,-7.36824,0.401595
3.07403,4.9681,-7.36824,0.400788
3.08336,4.95041,-7.36823,0.399982
3.09268,4.93276,-7.36822,0.399177
3.10198,4.91515,-7.36822,0.398375
3.11126,4.89757,-7.36821,0.397574
3.12053,4.88002,-7.36821,0.396774
3.12977,4.86251,-7.3682,0.395976
3.13899,4.84504,-7.3682,0.39518
3.1482,4.8276,-7.3682,0.394385
3.15739,4.8102,-7.3682,0.393592
3.16656,4.79283,-7.36821,0.3928
3.17571,4.7755,-7.36821,0.39201
3.18484,4.7582,-7.36822,0.391221
3.19396,4.74094,-7.36823,0.390434
3.20305,4.72371,-7.36824,0.389649
3.21213,4.70651,-7.36825,0.388865
3.22119,4.68935,-7.36826,0.388082
3.23023,4.67223,-7.36828,0.387302
3.23925,4.65514,-7.36829,0.386522
3.24826,4.63808,-7.36831,0.385745
3.25724,4.62106,-7.36832,0.384969
3.26621,4.60407,-7.36834,0.384194
3.27516,4.58712,-7.36835,0.383421
3.28409,4.5702,-7.36837,0.38265
3.293,4.55331,-7.36839,0.38188
3.30189,4.53646,-7.3684,0.381112
3.31077,4.51964,-7.36842,0.380345
3.31962,4.50285,-7.36844,0.37958
3.32846,4.4861,-7.36845,0.378817
3.33728,4.46938,-7.36846,0.378055
3.34609,4.4527,-7.36848,0.377294
3.35487,4.43605,-7.36849,0.376535
3.36364,4.41943,-7.3685,0.375777
3.37239,4.40284,-7.36851,0.375021
3.38112,4.38629,-7.36852,0.374267
3.38984,4.36977,-7.36852,0.373514
3.39853,4.35329,-7.36853,0.372762
3.40721,4.33684,-7.36854,0.372012
3.41587,4.32042,-7.36854,0.371264
3.42452,4.30403,-7.36855,0.370517
3.43314,4.28768,-7.36855,0.369772
3.44175,4.27136,-7.36856,0.369028
3.45035,4.25507,-7.36856,0.368285
3.45892,4.23882,-7.36856,0.367544
3.46748,4.2226,-7.36856,0.366805
3.47602,4.20641,-7.36856,0.366067
3.48454,4.19025,-7.36856,0.36533
3.49305,4.17413,-7.36856,0.364595
3.50153,4.15804,-7.36856,0.363862
3.51001,4.14198,-7.36856,0.36313
3.51846,4.12595,-7.36856,0.362399
3.5269,4.10996,-7.36856,0.36167
3.53532,4.09399,-7.36856,0.360943
3.54372,4.07806,-7.36855,0.360217
3.55211,4.06217,-7.36855,0.359492
3.56048,4.0463,-7.36855,0.358769
3.56883,4.03047,-7.36854,0.358047
3.57717,4.01466,-7.36854,0.357327
3.58549,3.99889,-7.36853,0.356608
3.59379,3.98316,-7.36853,0.355891
3.60208,3.96745,-7.36852,0.355175
3.61035,3.95177,-7.36851,0.35446
3.6186,3.93613,-7.36851,0.353747
3.62684,3.92052,-7.3685,0.353036
3.63506,3.90494,-7.36849,0.352326
3.64326,3.88939,-7.36848,0.351617
3.65145,3.87387,-7.36847,0.350909
3.65962,3.85838,-7.36847,0.350204
3.66778,3.84293,-7.36846,0.349499
3.67592,3.8275,-7.36845,0.348796
3.68404,3.81211,-7.36844,0.348094
3.69214,3.79675,-7.36843,0.347394
3.70023,3.78142,-7.36841,0.346695
3.70831,3.76612,-7.3684,0.345998
3.71637,3.75085,-7.36839,0.345302
3.72441,3.73561,-7.36838,0.344607
3.73243,3.7204,-7.36837,0.343914
3.74045,3.70522,-7.36836,0.343222
3.74844,3.69008,-7.36835,0.342531
3.75642,3.67496,-7.36833,0.341842
3.76438,3.65988,-7.36832,0.341154
3.77233,3.64482,-7.36831,0.340468
3.78026,3.6298,-7.3683,0.339783
3.78817,3.6148,-7.36829,0.339099
3.79607,3.59984,-7.36828,0.338417
3.80395,3.58491,-7.36828,0.337736
3.81182,3.57,-7.36827,0.337056
3.81967,3.55513,-7.36826,0.336378
3.82751,3.54029,-7.36825,0.335701
3.83533,3.52547,-7.36825,0.335026
3.84314,3.51069,-7.36824,0.334352
3.85092,3.49593,-7.36824,0.333679
3.8587,3.48121,-7.36823,0.333007
3.86646,3.46651,-7.36823,0.332337
3.8742,3.45185,-7.36822,0.331669
3.88193,3.43721,-7.36822,0.331001
3.88964,3.42261,-7.36822,0.330335
3.89733,3.40803,-7.36821,0.329671
3.90501,3.39348,-7.36821,0.329007
3.91268,3.37897,-7.36821,0.328345
3.92033,3.36448,-7.3682,0.327685
3.92796,3.35002,-7.3682,0.327025
3.93558,3.33559,-7.3682,0.326367
3.94319,3.32119,-7.3682,0.32571
3.95077,3.30681,-7.36819,0.325055
3.95835,3.29247,-7.36819,0.324401
3.96591,3.27815,-7.36819,0.323748
3.97345,3.26387,-7.36819,0.323097
3.98098,3.24961,-7.36819,0.322447
3.98849,3.23538,-7.36819,0.321798
3.99599,3.22118,-7.36819,0.32115
4.00347,3.20701,-7.36819,0.320504
4.01094,3.19287,-7.36818,0.319859
4.01839,3.17876,-7.36818,0.319216
4.02582,3.16467,-7.36818,0.318573
4.03325,3.15061,-7.36818,0.317932
4.04065,3.13658,-7.36818,0.317293
4.04805,3.12258,-7.36818,0.316654
4.05542,3.10861,-7.36818,0.316017
4.06279,3.09467,-7.36818,0.315381
4.07014,3.08075,-7.36818,0.314746
4.07747,3.06686,-7.36818,0.314113
4.08479,3.053,-7.36818,0.313481
4.09209,3.03917,-7.36818,0.31285
4.09938,3.02536,-7.36818,0.312221
4.10665,3.01159,-7.36818,0.311593
4.11391,2.99784,-7.36818,0.310966
4.12116,2.98411,-7.36818,0.31034
4.12839,2.97042,-7.36818,0.309715
4.13561,2.95675,-7.36818,0.309092
4.14281,2.94311,-7.36818,0.30847
4.15,2.9295,-7.36818,0.30785
4.15717,2.91592,-7.36818,0.30723
4.16433,2.90236,-7.36818,0.306612
4.17147,2.88883,-7.36818,0.305995
4.1786,2.87533,-7.36818,0.305379
4.18571,2.86186,-7.36818,0.304765
4.19281,2.84841,-7.36818,0.304152
4.1999,2.83499,-7.36818,0.30354
4.20697,2.82159,-7.36818,0.302929
4.21403,2.80823,-7.36818,0.302319
4.22108,2.79488,-7.36818,0.301711
4.2281,2.78157,-7.36818,0.301104
4.23512,2.76829,-7.36818,0.300498
4.24212,2.75503,-7.36818,0.299893
4.24911,2.74179,-7.36818,0.299289
4.25608,2.72859,-7.36818,0.298687
4.26304,2.71541,-7.36819,0.298086
4.26999,2.70225,-7.36819,0.297486
4.27692,2.68913,-7.36819,0.296887
4.28383,2.67602,-7.3682,0.296289
4.29074,2.66295,-7.3682,0.295693
4.29763,2.6499,-7.36821,0.295098
4.3045,2.63688,-7.36821,0.294504
4.31136,2.62389,-7.36822,0.293911
4.31821,2.61092,-7.36822,0.293319
4.32504,2.59797,-7.36822,0.292729
4.33186,2.58506,-7.36823,0.29214
4.33867,2.57216,-7.36823,0.291552
4.34546,2.5593,-7.36824,0.290965
4.35224,2.54646,-7.36824,0.290379
4.359,2.53365,-7.36825,0.289795
4.36575,2.52086,-7.36825,0.289212
4.37249,2.5081,-7.36825,0.28863
4.37921,2.49536,-7.36826,0.288049
4.38592,2.48265,-7.36826,0.287469
4.39262,2.46996,-7.36826,0.286891
4.3993,2.4573,-7.36827,0.286313
4.40597,2.44467,-7.36827,0.285737
4.41263,2.43206,-7.36827,0.285162
4.41927,2.41947,-7.36828,0.284589
4.4259,2.40692,-7.36828,0.284016
4.43252,2.39438,-7.36828,0.283444
4.43912,2.38188,-7.36828,0.282874
4.44571,2.36939,-7.36829,0.282305
4.45229,2.35693,-7.36829,0.281737
4.45885,2.3445,-7.36829,0.28117
4.4654,2.33209,-7.36829,0.280604
4.47194,2.31971,-7.36829,0.28004
