acceleration,angular_velocity
-0.0107775,4.65361e-05
-0.0107559,4.86763e-05
-0.0107343,5.07739e-05
-0.0107127,5.28286e-05
-0.0106912,5.48402e-05
-0.0106697,5.68083e-05
-0.0106483,5.87329e-05
-0.0106269,6.06135e-05
-0.0106056,6.24502e-05
-0.0105843,6.42427e-05
-0.0105631,6.59907e-05
-0.0105419,6.76943e-05
-0.0105207,6.93532e-05
-0.0104996,7.09672e-05
-0.0104786,7.25363e-05
-0.0104576,7.40602e-05
-0.0104367,7.55389e-05
-0.0104157,7.69722e-05
-0.0103949,7.83599e-05
-0.0103741,7.97019e-05
-0.0103533,8.09981e-05
-0.0103326,8.22482e-05
-0.0103119,8.34522e-05
-0.0102913,8.46098e-05
-0.0102707,8.57209e-05
-0.0102501,8.67852e-05
-0.0102296,8.76974e-05
-0.0102091,7.47629e-05
-0.0101886,7.20528e-05
-0.0101681,6.35335e-05
-0.0101477,5.97424e-05
-0.0101273,5.36242e-05
-0.0101069,4.97834e-05
-0.0100866,4.51068e-05
-0.0100663,4.15991e-05
-0.010046,3.78795e-05
-0.0100258,3.48147e-05
-0.0100056,3.17865e-05
-0.00998552,2.91643e-05
-0.00996543,2.66665e-05
-0.00994538,2.4446e-05
-0.00992537,2.23708e-05
-0.00990539,2.05003e-05
-0.00988546,1.87694e-05
-0.00986557,1.71978e-05
-0.00984572,1.5751e-05
-0.00982591,1.44322e-05
-0.00980614,1.32213e-05
-0.00978641,1.21153e-05
-0.00976672,1.11011e-05
-0.00974706,1.01736e-05
-0.0154817,9.31601e-06
-0.0260678,8.53642e-06
-0.0339291,7.82737e-06
-0.0397233,7.17269e-06
-0.0439498,6.57494e-06
-0.0469878,6.02497e-06
-0.0491254,5.5219e-06
-0.0505811,5.0599e-06
-0.0515212,4.63693e-06
-0.0520717,4.24889e-06
-0.0523284,3.89347e-06
-0.0523639,3.56757e-06
-0.0522335,3.26903e-06
-0.0519789,2.99536e-06
-0.0516321,2.74463e-06
-0.0512171,2.51484e-06
-0.0507521,2.30429e-06
-0.0502512,2.11135e-06
-0.0497247,1.93457e-06
-0.0491807,1.77258e-06
-0.0486251,1.62415e-06
-0.0480626,1.48814e-06
-0.0474965,1.36352e-06
-0.0469294,1.24934e-06
-0.0463633,1.14473e-06
-0.0457997,1.04883e-06
-0.0452396,9.61014e-07
-0.0446837,8.80519e-07
-0.0441328,8.06783e-07
-0.0435872,7.39209e-07
-0.0430473,6.77301e-07
-0.0425132,6.20574e-07
-0.041985,5.68598e-07
-0.041463,5.20974e-07
-0.0409471,4.77338e-07
-0.0404373,4.37356e-07
-0.0399337,4.00722e-07
-0.0394361,3.67156e-07
-0.0389447,3.36402e-07
-0.0384592,3.08222e-07
-0.0379798,2.82402e-07
-0.0375062,2.58745e-07
-0.0370386,2.37069e-07
-0.0365767,2.17208e-07
-0.0361206,1.99011e-07
-0.0356701,1.82337e-07
-0.0352253,1.6706e-07
-0.034786,1.53063e-07
-0.0343521,1.40237e-07
-0.0339237,1.28486e-07
-0.0335006,1.17719e-07
-0.0330827,1.07855e-07
-0.0326701,9.8814e-08
-0.0322627,9.05309e-08
-0.0318603,8.29382e-08
-0.0314629,7.59895e-08
-0.0310705,6.96175e-08
-0.0306829,6.37827e-08
-0.0303002,5.84344e-08
-0.0299223,5.35356e-08
-0.0295491,4.90461e-08
-0.0291806,4.49334e-08
-0.0288166,4.11648e-08
-0.0284572,3.77121e-08
-0.0281023,3.45485e-08
-0.0277517,3.16501e-08
-0.0274056,2.89944e-08
-0.0270638,2.65613e-08
-0.0267262,2.4332e-08
-0.0263929,2.22895e-08
-0.0260637,2.04181e-08
-0.0257386,1.87036e-08
-0.0254176,1.71328e-08
-0.0251006,1.56936e-08
-0.0247875,1.4375e-08
-0.0244783,1.3167e-08
-0.024173,1.20602e-08
-0.0238715,1.10462e-08
-0.0235738,1.01172e-08
-0.0232798,9.26605e-09
-0.0229894,8.48629e-09
-0.0227027,7.77195e-09
-0.0224195,7.11746e-09
-0.0221399,6.51789e-09
-0.0218637,5.96871e-09
-0.021591,5.46557e-09
-0.0213217,5.00465e-09
-0.0210558,4.58238e-09
-0.0207932,4.1956e-09
-0.0205338,3.84123e-09
-0.0202777,3.51661e-09
-0.0200248,3.21924e-09
-0.019775,2.94686e-09
-0.0195284,2.69734e-09
-0.0192848,2.4688e-09
-0.0190443,2.25941e-09
-0.0188068,2.06768e-09
-0.0185722,1.89203e-09
-0.0183406,1.73116e-09
-0.0181118,1.58378e-09
-0.0178859,1.44888e-09
-0.0176628,1.32524e-09
-0.0174425,1.21206e-09
-0.017225,1.10837e-09
-0.0170101,1.01347e-09
-0.016798,9.26533e-10
-0.0165884,8.46948e-10
-0.0163815,7.74031e-10
-0.0161772,7.07337e-10
-0.0159755,6.46206e-10
-0.0157762,5.90259e-10
-0.0155794,5.39026e-10
-0.0153851,4.92154e-10
-0.0151932,4.4926e-10
-0.0150037,4.09958e-10
-0.0148166,3.73931e-10
-0.0146318,3.41011e-10
-0.0144493,3.10945e-10
-0.0142691,2.8337e-10
-0.0140911,2.58156e-10
-0.0139153,2.35159e-10
-0.0137418,2.14038e-10
-0.0135704,1.94755e-10
-0.0134011,1.77085e-10
-0.013234,1.60956e-10
-0.0130689,1.4621e-10
-0.0129059,1.32769e-10
-0.0127449,1.204e-10
-0.012586,1.0918e-10
-0.012429,9.88676e-11
-0.012274,8.94794e-11
-0.0121209,8.08645e-11
-0.0119697,7.30554e-11
-0.0118204,6.58802e-11
-0.011673,5.93584e-11
-0.0115274,5.33453e-11
-0.0113836,4.79209e-11
-0.0112416,4.29706e-11
-0.0111014,3.8446e-11
-0.010963,3.43397e-11
-0.0108262,3.05399e-11
-0.0106912,2.71966e-11
-0.0105578,2.39967e-11
-0.0104262,2.12223e-11
-0.0102961,1.86483e-11
-0.0101677,1.62695e-11
-0.0100409,1.42033e-11
-0.00991565,1.21861e-11
-0.00979198,1.05031e-11
-0.00966985,8.87954e-12
-0.00954924,7.49336e-12
-0.00943013,6.17161e-12
-0.00931252,5.03375e-12
-0.00919637,3.89751e-12
-0.00908166,3.02491e-12
-0.00896839,2.12911e-12
-0.00885653,1.32828e-12
-0.00874607,6.52667e-13
-0.00863698,1.39621e-14
-0.00852926,-4.76965e-13
-0.00842287,-1.06962e-12
-0.00831782,-1.37199e-12
-0.00821407,-1.87738e-12
-0.00811162,-2.15047e-12
-0.00801045,-2.50201e-12
-0.00791054,-2.71916e-12
-0.00781187,-2.96611e-12
-0.00771444,-3.16989e-12
-0.00761822,-3.35933e-12
-0.0075232,-3.56123e-12
-0.00742937,-3.64623e-12
-0.00733671,-3.79045e-12
-0.0072452,-3.86559e-12
-0.00715483,-3.90657e-12
-0.00706559,-3.95028e-12
-0.00697747,-3.96767e-12
-0.00689044,-4.01895e-12
-0.0068045,-4.05306e-12
-0.00671963,-4.0396e-12
-0.00663582,-4.10204e-12
-0.00655305,-4.00346e-12
-0.00647132,-4.04184e-12
-0.0063906,-3.93829e-12
-0.0063109,-4.06406e-12
-0.00623218,-3.87445e-12
2.55384,-45.5191
1.91427,25.0262
1.43953,-19.7409
1.07537,8.70472
0.802652,-8.51779
0.603224,1.96231
0.449525,-4.35524
0.335371,-0.191495
0.248483,-2.63814
0.182947,-0.804042
0.133454,-1.77681
0.0960938,-0.939889
0.0678311,-1.3009
0.0464721,-0.896585
0.0302879,-1.0068
0.0180375,-0.794278
0.00874262,-0.805188
0.00169565,-0.681157
-0.00365807,-0.655758
-0.0077229,-0.575142
-0.0108141,-0.539279
-0.0131635,-0.481899
-0.0149507,-0.44578
-0.0163093,-0.402196
-0.017342,-0.369466
-0.0181255,-0.335035
-0.0187192,-0.306657
-0.0191674,-0.278814
-0.0195043,-0.254729
-0.0197548,-0.232024
-0.019941,-0.211716
-0.0200766,-0.192958
-0.0201732,-0.176027
-0.0202396,-0.16049
-0.0202826,-0.146402
-0.0203076,-0.133516
-0.0203186,-0.121805
-0.0203187,-0.111113
-0.0203102,-0.101384
-0.0202958,-0.092397
-0.0202764,-0.0842265
-0.0202526,-0.0767535
-0.0202254,-0.0699577
-0.0201956,-0.063754
-0.0201636,-0.058107
-0.02013,-0.0529562
-0.020095,-0.0482649
-0.0200591,-0.0439876
-0.0200223,-0.0400907
-0.0199849,-0.0365384
-0.0199471,-0.0333014
-0.0199088,-0.030351
-0.0198703,-0.0276623
-0.0198316,-0.0252118
-0.0197927,-0.0229785
-0.0197537,-0.020943
-0.0197147,-0.019088
-0.0196756,-0.0173973
-0.0196364,-0.0158563
-0.0195973,-0.014452
-0.0195582,-0.013172
-0.0195191,-0.0120055
-0.01948,-0.0109423
-0.019441,-0.00997332
-0.019402,-0.00909016
-0.0193631,-0.00828524
-0.0193242,-0.00755161
-0.0192854,-0.00688297
-0.0192466,-0.00627355
-0.019208,-0.00571811
-0.0191694,-0.00521186
-0.0191308,-0.00475045
-0.0190924,-0.00432991
-0.019054,-0.0039466
-0.0190156,-0.00359724
-0.0189774,-0.00327882
-0.0189392,-0.0029886
-0.0189011,-0.00272407
-0.0188631,-0.00248314
-0.0188252,-0.00226342
-0.0187873,-0.00206311
-0.0187495,-0.00188054
-0.0187118,-0.00171413
-0.0186741,-0.00156246
-0.0186365,-0.0014242
-0.018599,-0.00129819
-0.0185616,-0.00118333
-0.0185243,-0.00107864
-0.018487,-0.000983204
-0.0184498,-0.000896228
-0.0184127,-0.000816945
-0.0183772,-0.000659525
-0.0183414,-0.000574675
-0.0183051,-0.000465498
-0.0182687,-0.000393179
-0.018232,-0.000315788
-0.0181953,-0.000258946
-0.0181585,-0.000204305
-0.0181217,-0.000162369
-0.0180849,-0.000124954
-0.0180481,-9.61769e-05
-0.0180114,-7.22346e-05
-0.0179748,-5.45977e-05
-0.0179382,-4.1384e-05
-0.0179017,-3.29815e-05
-0.0178653,-2.83714e-05
-0.017829,-2.75136e-05
-0.0177928,-2.97994e-05
-0.0177566,-3.50767e-05
-0.0177206,-4.28998e-05
-0.0176872,-6.98224e-05
-0.0176546,-9.6071e-05
-0.0176211,-0.000122644
-0.0175868,-0.00014886
-0.0175521,-0.000175076
-0.017522,-9.10271e-05
-0.0174906,-8.17697e-05
-0.0174578,-3.69175e-05
-0.017424,-2.71643e-05
-0.0173894,-5.25714e-06
-0.0173544,-9.43225e-07
-0.017319,6.15295e-06
-0.0172834,3.71515e-06
-0.0172479,2.61678e-05
-0.0172126,7.23422e-05
-0.0171772,0.000102456
-0.0171417,0.000136099
-0.0171062,0.000160026
-0.0170706,0.000183572
-0.0170351,0.000201265
-0.0169996,0.000217251
-0.0169641,0.000229343
-0.0169288,0.000239445
-0.0168935,0.000246745
-0.0168583,0.000252169
-0.0168232,0.000255469
-0.0167882,0.000257135
-0.0167533,0.000257119
-0.0167186,0.00025576
-0.0166839,0.000253091
-0.0166493,0.000249298
-0.0166149,0.000244465
-0.0165805,0.000238724
-0.0165463,0.000232158
-0.0165121,0.000224869
-0.0164781,0.000216932
-0.0164442,0.000208426
-0.0164104,0.000199416
-0.0163767,0.000189966
-0.0163431,0.000180158
-0.0163096,0.00016998
-0.0162763,0.000159536
-0.016243,0.000148852
-0.0162098,0.000137942
-0.0161768,0.000126877
-0.0161438,0.000115666
-0.0161109,0.000104352
-0.0160782,9.29528e-05
-0.0160455,8.14978e-05
-0.0160129,7.00049e-05
-0.0159805,5.84964e-05
-0.0159481,4.69881e-05
-0.0159159,3.54985e-05
-0.0158837,2.404e-05
-0.0158516,1.26272e-05
-0.0158197,1.27097e-06
-0.0157878,-1.00175e-05
-0.015756,-2.1229e-05
-0.0157244,-3.23541e-05
-0.0156928,-4.33855e-05
-0.0156613,-5.43158e-05
-0.0156299,-6.51391e-05
-0.0155986,-7.58495e-05
-0.0155674,-8.64397e-05
-0.0155362,-9.69039e-05
-0.0155052,-0.000107375
-0.0154743,-0.000117532
-0.0154434,-0.000127659
-0.0154127,-0.00013759
-0.015382,-0.00014745
-0.0153515,-0.00016035
-0.0153212,-0.000185749
-0.0152908,-0.00020385
-0.0152605,-0.000225412
-0.0152301,-0.000243237
-0.0151998,-0.000262089
-0.0151695,-0.00027895
-0.0151393,-0.000295876
-0.0151091,-0.000311603
-0.015079,-0.000327027
-0.0150489,-0.000341631
-0.0150189,-0.000355814
-0.0149889,-0.000369371
-0.014959,-0.000382487
-0.0149292,-0.000395087
-0.0148995,-0.00040726
-0.0148698,-0.000418965
-0.0148402,-0.000430323
-0.0148106,-0.000441243
-0.0147812,-0.000451826
-0.0147518,-0.00046203
-0.0147224,-0.000471879
-0.0146932,-0.000481361
-0.014664,-0.000490111
-0.0146347,-0.000446376
-0.0146054,-0.000412452
-0.0145761,-0.000373304
-0.0145468,-0.000342417
-0.0145176,-0.000311037
-0.0144884,-0.000284511
-0.0144593,-0.000258954
-0.0144302,-0.000236536
-0.0144012,-0.00021551
-0.0143722,-0.000196714
-0.0143433,-0.000179312
-0.0143144,-0.000163613
-0.0142856,-0.000149189
-0.0142569,-0.000136104
-0.0142282,-0.000124124
-0.0141996,-0.000113227
-0.014171,-0.000103268
-0.0141425,-9.41986e-05
-0.014114,-8.59194e-05
-0.0140856,-7.83727e-05
-0.0140573,-7.14865e-05
-0.014029,-6.52066e-05
-0.0140008,-5.94777e-05
-0.0139726,-5.42523e-05
-0.0139445,-4.95197e-05
-0.0139164,-4.51805e-05
-0.0138884,-4.12138e-05
-0.0138605,-3.76037e-05
-0.0138326,-3.43198e-05
-0.0138048,-3.12976e-05
-0.013777,-2.85567e-05
-0.0137493,-2.60465e-05
-0.0137216,-2.37628e-05
-0.013694,-2.16754e-05
-0.0136664,-1.97737e-05
-0.0136389,-1.8037e-05
-0.0136115,-1.64537e-05
-0.0135841,-1.50085e-05
-0.0135568,-1.36904e-05
-0.0135295,-1.24809e-05
-0.0135023,-1.13753e-05
-0.0134751,-1.03713e-05
-0.013448,-9.44022e-06
-0.0134209,-8.62016e-06
-0.0133939,-7.8976e-06
-0.013367,-7.1797e-06
-0.0133401,-6.55636e-06
-0.0133132,-5.96592e-06
-0.0132865,-5.35633e-06
-0.0132597,-4.92013e-06
-0.013233,-4.43928e-06
-0.0132064,-3.98851e-06
-0.0131798,-3.67005e-06
-0.0131533,-3.32267e-06
-0.0131268,-3.04265e-06
-0.0131004,-2.76311e-06
-0.0130741,-2.52356e-06
-0.0130478,-2.29481e-06
-0.0130215,-2.09258e-06
-0.0129953,-1.90994e-06
-0.0129692,-1.69851e-06
-0.0129431,-1.54514e-06
-0.012917,-1.41381e-06
-0.012891,-1.29119e-06
-0.0128651,-1.18142e-06
-0.0128392,-1.07982e-06
-0.0128134,-9.83891e-07
-0.0127876,-8.82034e-07
-0.0127619,-8.1713e-07
-0.0127362,-7.40671e-07
-0.0127106,-6.82068e-07
-0.012685,-6.21292e-07
-0.0126595,-5.70503e-07
-0.012634,-5.21056e-07
-0.0126086,-4.77868e-07
-0.0125832,-4.3712e-07
-0.0125579,-4.00715e-07
-0.0125326,-3.66893e-07
-0.0125074,-3.36317e-07
-0.0124822,-3.0812e-07
-0.0124571,-2.82464e-07
-0.012432,-2.5888e-07
-0.012407,-2.3734e-07
-0.0123821,-2.17558e-07
-0.0123571,-1.99441e-07
-0.0123323,-1.82797e-07
-0.0123075,-1.74016e-07
-0.0122827,-1.57146e-07
-0.012258,-1.45052e-07
-0.0122333,-1.30845e-07
-0.0122087,-1.19045e-07
-0.0121841,-1.11464e-07
-0.0121596,-1.00419e-07
-0.0121351,-9.42833e-08
-0.0121107,-7.20149e-08
-0.0120864,-5.36376e-08
-0.012062,-5.564e-08
-0.0120378,-4.5673e-08
-0.0120135,-4.53189e-08
-0.0119894,-3.92352e-08
-0.0119652,-3.9547e-08
-0.0119412,-3.29212e-08
-0.0119171,-7.32959e-09
-0.0118932,6.11941e-08
-0.0118692,1.17964e-08
-0.0118454,3.0872e-08
-0.0118215,6.11682e-09
-0.0117977,7.66661e-11
-0.011774,-5.91944e-09
-0.0117503,-1.01726e-08
-0.0117267,-1.44556e-08
-0.0117031,-1.77213e-08
-0.0116795,6.6702e-08
-0.011656,2.07379e-08
-0.0116326,2.83864e-08
-0.0116091,-2.06324e-09
-0.0115858,-1.74924e-08
-0.0115625,-2.75964e-08
-0.0115392,-3.89091e-08
-0.011516,-4.16701e-08
-0.0114928,-5.11032e-08
-0.0114697,-5.9234e-08
-0.0114466,-6.70775e-08
-0.0114236,-7.39238e-08
-0.0114006,-8.0326e-08
-0.0113777,-8.6021e-08
-0.0113548,-9.1268e-08
-0.0113319,-9.59797e-08
-0.0113091,-9.98169e-08
-0.0112864,-1.03842e-07
-0.0112636,-1.07172e-07
-0.011241,-1.10401e-07
-0.0112184,-1.1319e-07
-0.0111958,-1.15806e-07
-0.0111733,-1.1608e-07
-0.0111508,-1.19846e-07
-0.0111283,-1.22063e-07
-0.011106,-1.24981e-07
-0.0110836,-1.2787e-07
-0.0110613,-1.29906e-07
-0.011039,-1.31998e-07
-0.0110168,-1.337e-07
-0.0109947,-1.35341e-07
-0.0109725,-1.38209e-07
-0.0109505,-1.48542e-07
-0.0109284,-1.43235e-07
-0.0109064,-1.47562e-07
-0.0108845,-1.45473e-07
-0.0108626,-1.4744e-07
-0.0108407,-1.46671e-07
-0.0108189,-1.47592e-07
-0.0107972,-1.47336e-07
-0.0107754,-1.47775e-07
-0.0107537,-1.477e-07
-0.0107321,-1.48727e-07
-0.0107105,-1.47985e-07
-0.010689,-1.48315e-07
-0.0106675,-1.47929e-07
-0.010646,-1.47997e-07
-0.0106246,-1.47761e-07
-0.0106032,-1.47718e-07
-0.0105819,-1.47547e-07
-0.0105606,-1.47458e-07
-0.0105393,-1.47317e-07
-0.0105181,-1.47213e-07
-0.0104969,-1.47089e-07
-0.0104758,-1.46985e-07
-0.0104547,-1.46875e-07
-0.0104337,-1.46778e-07
-0.0104127,-1.46683e-07
-0.0103918,-1.46597e-07
-0.0103708,-1.46517e-07
-0.01035,-1.39176e-07
-0.0103292,-1.42179e-07
-0.0103084,-1.40795e-07
-0.0102876,-1.42341e-07
-0.0102669,-1.41956e-07
-0.0102463,-1.45481e-07
-0.0102256,-1.58931e-07
-0.0102051,-1.49454e-07
-0.0101845,-2.10525e-07
-0.010164,-2.22958e-07
-0.0101436,-2.13546e-07
-0.0101232,-2.13885e-07
-0.0101028,-2.07727e-07
-0.0100825,-2.06035e-07
-0.0100622,-2.0169e-07
-0.0100419,-1.99326e-07
-0.0100217,-2.74874e-07
-0.0100016,-2.42022e-07
-0.00998145,-2.58193e-07
-0.00996137,-2.62284e-07
-0.00994133,-3.41696e-07
-0.00992132,-2.89183e-07
-0.00990136,-3.118e-07
-0.00988143,-2.8414e-07
-0.00986155,-2.89364e-07
-0.00984171,-2.7336e-07
-0.00982191,-2.71509e-07
-0.00980214,-2.60719e-07
-0.00978242,-2.5609e-07
-0.00976273,-2.47764e-07
-0.00974309,-2.5608e-07
-0.017921,5.23722e-05
-0.0278802,0.000167227
-0.0352644,0.000182711
-0.0406984,0.000202275
-0.0446542,0.00017588
-0.047489,0.000149752
-0.0494738,0.000109757
-0.0508145,7.29552e-05
-0.0516677,3.51888e-05
-0.0521524,4.3659e-06
-0.0523592,-2.24115e-05
-0.0523568,-4.2746e-05
-0.0521977,-5.8341e-05
-0.0519215,-6.96409e-05
-0.0515583,-7.715e-05
-0.051131,-8.07603e-05
-0.050657,-8.19152e-05
-0.0501494,-8.09174e-05
-0.0496181,-7.8575e-05
-0.0490708,-7.51955e-05
-0.048513,-7.12257e-05
-0.0479491,-6.62852e-05
-0.0473823,-6.25539e-05
-0.046815,-5.77558e-05
-0.0462491,-5.36135e-05
-0.0456859,-4.92287e-05
-0.0451265,-4.52753e-05
-0.0445715,-4.13923e-05
-0.0440216,-3.78401e-05
-0.043477,-3.4467e-05
-0.0429382,-3.13684e-05
-0.0424053,-2.84747e-05
-0.0418784,-2.58158e-05
-0.0413576,-2.33549e-05
-0.0408429,-2.10962e-05
-0.0403344,-1.88356e-05
-0.039832,-1.66783e-05
-0.0393357,-1.50674e-05
-0.0388455,-1.34656e-05
-0.0383612,-1.21157e-05
-0.037883,-1.08156e-05
-0.0374107,-9.67066e-06
-0.0369442,-8.59606e-06
-0.0364835,-7.64243e-06
-0.0360286,-6.7624e-06
-0.0355793,-5.96879e-06
-0.0351356,-5.24105e-06
-0.0346974,-4.58246e-06
-0.0342646,-3.98198e-06
-0.0338373,-3.43866e-06
-0.0334153,-2.91829e-06
-0.0329985,-2.52505e-06
-0.032587,-2.09509e-06
-0.0321806,-2.43479e-06
-0.0317792,-1.71351e-06
-0.0313828,-1.57998e-06
-0.0309914,-1.08741e-06
-0.0306049,-8.84519e-07
-0.0302232,-5.49342e-07
-0.0298462,-3.55099e-07
-0.0294739,-1.18122e-07
-0.0291063,4.55436e-08
-0.0287433,2.04779e-07
-0.0283848,3.20867e-07
-0.0280308,4.33711e-07
-0.0276812,5.21816e-07
-0.0273359,6.02235e-07
-0.026995,6.66141e-07
-0.0266583,7.21489e-07
-0.0263258,7.64995e-07
-0.0259974,8.00613e-07
-0.0256732,8.27377e-07
-0.025353,8.47423e-07
-0.0250368,8.60715e-07
-0.0247245,8.6853e-07
-0.0244161,8.71169e-07
-0.0241116,8.70406e-07
-0.0238109,8.65449e-07
-0.0235139,8.57132e-07
-0.0232206,8.33615e-07
-0.022931,8.09946e-07
-0.022645,7.85278e-07
-0.0223625,7.61129e-07
-0.0220836,7.36711e-07
-0.0218082,7.12671e-07
-0.0215362,6.88689e-07
-0.0212676,6.65072e-07
-0.0210023,6.417e-07
-0.0207403,6.18727e-07
-0.0204817,5.96116e-07
-0.0202262,5.73946e-07
-0.0199739,5.52214e-07
-0.0197248,5.30962e-07
-0.0194788,5.04854e-07
-0.0192358,4.68052e-07
-0.0189959,4.41571e-07
-0.018759,4.12131e-07
-0.018525,3.88264e-07
-0.018294,3.64027e-07
-0.0180658,3.43083e-07
-0.0178405,3.22757e-07
-0.017618,3.04592e-07
-0.0173982,2.87355e-07
-0.0171812,2.71672e-07
-0.0169669,2.58385e-07
-0.0167553,2.4543e-07
-0.0165463,2.33777e-07
-0.0163399,2.22648e-07
-0.0161361,2.12448e-07
-0.0159349,2.02807e-07
-0.0157361,1.93879e-07
-0.0155399,1.85476e-07
-0.015346,1.77645e-07
-0.0151546,1.70284e-07
-0.0149656,1.63395e-07
-0.014779,1.56916e-07
-0.0145946,1.50833e-07
-0.0144126,1.45105e-07
-0.0142328,1.39713e-07
-0.0140553,1.34626e-07
-0.01388,1.29826e-07
-0.0137069,1.25289e-07
-0.0135359,1.20998e-07
-0.0133671,1.16933e-07
-0.0132004,1.1308e-07
-0.0130357,1.09423e-07
-0.0128731,1.05949e-07
-0.0127126,1.02644e-07
-0.012554,9.94978e-08
-0.0123974,9.64989e-08
-0.0122428,9.36377e-08
-0.0120901,9.09051e-08
-0.0119393,8.82929e-08
-0.0117904,8.57932e-08
-0.0116433,8.33989e-08
-0.0114981,8.11036e-08
-0.0113547,7.89752e-08
-0.0112131,7.75983e-08
-0.0110732,7.58104e-08
-0.0109351,7.43396e-08
-0.0107987,7.20689e-08
-0.010664,7.0257e-08
-0.010531,6.91711e-08
-0.0103997,6.7673e-08
-0.01027,6.64626e-08
-0.0101419,6.50757e-08
-0.0100154,6.38227e-08
-0.00989046,6.25003e-08
-0.0097671,6.12456e-08
-0.00964528,5.99696e-08
-0.00952498,5.8733e-08
-0.00940618,5.7497e-08
-0.00928886,5.62887e-08
-0.009173,5.50912e-08
-0.00905859,5.39165e-08
-0.00894561,5.27574e-08
-0.00883403,5.16194e-08
-0.00872385,5.04993e-08
-0.00861504,4.9406e-08
-0.00850759,4.8316e-08
-0.00840148,4.7252e-08
-0.00829669,4.62048e-08
-0.00819321,4.51804e-08
-0.00809102,4.41747e-08
-0.0079901,4.31901e-08
-0.00789045,4.22248e-08
-0.00779203,4.12798e-08
-0.00769484,4.0354e-08
-0.00759887,3.94478e-08
-0.00750409,3.85604e-08
-0.0074105,3.76921e-08
-0.00731807,3.6837e-08
-0.00722679,3.60039e-08
-0.00713666,3.51882e-08
-0.00704764,3.43913e-08
-0.00695974,3.36117e-08
-0.00687294,3.28497e-08
-0.00678721,3.21047e-08
-0.00670256,3.13765e-08
-0.00661896,3.06648e-08
-0.0065364,2.99691e-08
-0.00645488,2.92893e-08
-0.00637437,2.8625e-08
-0.00629486,2.79758e-08
2.55175,-46.4825
1.90137,25.3501
1.42656,-18.8826
1.07933,7.87342
0.799939,-7.97254
0.609002,1.45296
0.453137,-4.28498
0.339006,-0.3488
0.251319,-2.66434
0.18531,-0.883123
0.135405,-1.82529
0.0975964,-0.990003
0.0690511,-1.34714
0.0474204,-0.934083
0.0310542,-1.04529
0.0186383,-0.824581
0.00922578,-0.836106
0.00207604,-0.706142
-0.00335368,-0.68046
-0.0074831,-0.595783
-0.0106235,-0.559076
-0.0130139,-0.498895
-0.0148332,-0.4617
-0.016218,-0.416141
-0.0172714,-0.382323
-0.018072,-0.346415
-0.0186792,-0.317049
-0.0191385,-0.288068
-0.0194842,-0.263121
-0.0197429,-0.239418
-0.0199345,-0.218455
-0.0200745,-0.198928
-0.0201746,-0.18141
-0.0202439,-0.165262
-0.0202893,-0.150666
-0.0203162,-0.137283
-0.0203286,-0.12514
-0.0203298,-0.114038
-0.0203222,-0.103943
-0.0203077,-0.0947275
-0.0202879,-0.0863388
-0.0202638,-0.0786869
-0.0202364,-0.0717175
-0.0202064,-0.0653628
-0.0201743,-0.0595731
-0.0201407,-0.0542953
-0.0201057,-0.0494859
-0.0200697,-0.0451022
-0.020033,-0.0411072
-0.0199956,-0.037466
-0.0199578,-0.0341475
-0.0199196,-0.031123
-0.0198811,-0.0283665
-0.0198424,-0.0258542
-0.0198035,-0.0235645
-0.0197645,-0.0214776
-0.0197254,-0.0195756
-0.0196863,-0.017842
-0.0196472,-0.0162621
-0.019608,-0.014822
-0.0195689,-0.0135096
-0.0195298,-0.0123134
-0.0194907,-0.0112231
-0.0194517,-0.0102294
-0.0194127,-0.00932376
-0.0193737,-0.00849829
-0.0193348,-0.00774592
-0.019296,-0.00706019
-0.0192573,-0.00643518
-0.0192186,-0.00586552
-0.0191799,-0.0053463
-0.0191414,-0.00487306
-0.0191029,-0.00444172
-0.0190645,-0.00404858
-0.0190261,-0.00369024
-0.0189879,-0.00336364
-0.0189497,-0.00306594
-0.0189116,-0.00279461
-0.0188735,-0.00254729
-0.0188356,-0.00232187
-0.0187977,-0.00211641
-0.0187598,-0.00192913
-0.0187221,-0.00175843
-0.0186844,-0.00160284
-0.0186468,-0.00146102
-0.0186093,-0.00133176
-0.0185719,-0.00121393
-0.0185345,-0.00110654
-0.0184972,-0.00100864
-0.01846,-0.000919415
-0.0184229,-0.000838083
-0.0183858,-0.000763948
-0.0183488,-0.000696373
-0.0183119,-0.000634778
-0.018275,-0.000578633
-0.0182383,-0.000527456
-0.0182051,-0.000491697
-0.0181749,-0.00051006
-0.0181424,-0.000490746
-0.0181086,-0.000481242
-0.0180739,-0.000460111
-0.0180384,-0.000441097
-0.0180025,-0.000419144
-0.0179663,-0.000397662
-0.0179298,-0.000375836
-0.0178932,-0.000354643
-0.0178565,-0.000333952
-0.0178198,-0.000314084
-0.0177832,-0.000293092
-0.0177465,-0.00027427
-0.0177099,-0.000256116
-0.0176733,-0.000239321
-0.0176368,-0.000223492
-0.0176004,-0.000208744
-0.0175641,-0.00019493
-0.0175278,-0.000182028
-0.0174917,-0.000169953
-0.0174556,-0.000158653
-0.0174196,-0.000148062
-0.0173837,-0.000138127
-0.0173479,-0.000128792
-0.0173122,-0.000120009
-0.0172766,-0.000112149
-0.0172411,-0.00010664
-0.0172057,-9.96739e-05
-0.0171704,-9.33962e-05
-0.0171352,-8.47689e-05
